,order_id,customer_id,product,category,quantity,price_per_unit,order_date,country,date,time,month_name,total_revenue
205,1205,C126,T-Shirt,Clothing,2,700.43,2025-04-24 17:57:51.035945,Italy,2025-04-24,17:57:51.035945,April,1400.86
206,1206,C002,Air Purifier,Home,2,1792.6,2024-12-08 00:41:33.629595,Germany,2024-12-08,00:41:33.629595,December,3585.2
207,1207,C018,Laptop,Electronics,4,322.12,2024-11-06 16:28:11.917057,Italy,2024-11-06,16:28:11.917057,November,1288.48
208,1208,C183,Headphones,Electronics,3,704.04,2025-01-08 05:16:17.134594,Spain,2025-01-08,05:16:17.134594,January,2112.12
209,1209,C049,Blender,Home,5,183.91,2024-11-11 08:57:01.648252,Italy,2024-11-11,08:57:01.648252,November,919.55
210,1210,C118,Blender,Home,1,508.11,2024-11-12 07:50:01.970173,France,2024-11-12,07:50:01.970173,November,508.11
211,1211,C051,Biography,Books,5,606.37,2024-11-26 09:28:54.398071,Germany,2024-11-26,09:28:54.398071,November,3031.85
212,1212,C183,Headphones,Electronics,1,275.19,2025-04-22 20:44:26.280491,Italy,2025-04-22,20:44:26.280491,April,275.19
213,1213,C169,Sneakers,Clothing,2,567.43,2025-02-10 16:06:11.401601,France,2025-02-10,16:06:11.401601,February,1134.86
214,1214,C127,Tablet,Electronics,3,1072.02,2025-04-04 16:54:12.391228,Netherlands,2025-04-04,16:54:12.391228,April,3216.06
215,1215,C195,Smartphone,Electronics,3,560.05,2025-02-26 07:30:25.743497,Germany,2025-02-26,07:30:25.743497,February,1680.1499999999999
216,1216,C121,Comic,Books,2,1893.14,2024-11-13 16:12:13.010430,Spain,2024-11-13,16:12:13.010430,November,3786.28
217,1217,C159,Smartphone,Electronics,2,359.29,2024-11-01 20:37:33.476933,Netherlands,2024-11-01,20:37:33.476933,November,718.58
218,1218,C020,Textbook,Books,3,793.19,2024-12-30 02:49:17.722340,Netherlands,2024-12-30,02:49:17.722340,December,2379.57
219,1219,C180,Biography,Books,3,114.67,2024-11-10 03:32:18.192043,France,2024-11-10,03:32:18.192043,November,344.01
220,1220,C197,Air Purifier,Home,2,792.47,2025-02-17 15:53:42.688554,France,2025-02-17,15:53:42.688554,February,1584.94
221,1221,C075,Blender,Home,1,165.08,2025-03-10 21:55:27.943552,France,2025-03-10,21:55:27.943552,March,165.08
222,1222,C030,Headphones,Electronics,5,1709.08,2025-04-03 09:21:07.524847,France,2025-04-03,09:21:07.524847,April,8545.4
223,1223,C169,Headphones,Electronics,1,1072.46,2025-03-18 12:25:41.692158,France,2025-03-18,12:25:41.692158,March,1072.46
224,1224,C081,Comic,Books,5,54.47,2025-02-22 22:08:48.165858,Netherlands,2025-02-22,22:08:48.165858,February,272.35
225,1225,C016,Laptop,Electronics,2,978.23,2024-12-04 03:51:55.473346,Germany,2024-12-04,03:51:55.473346,December,1956.46
226,1226,C070,Vacuum Cleaner,Home,2,415.86,2025-04-09 23:51:52.105874,Italy,2025-04-09,23:51:52.105874,April,831.72
227,1227,C185,Blender,Home,5,1664.94,2025-01-22 21:22:08.974669,Spain,2025-01-22,21:22:08.974669,January,8324.7
228,1228,C042,Jeans,Clothing,5,660.6,2024-11-03 17:02:51.022061,Italy,2024-11-03,17:02:51.022061,November,3303.0
229,1229,C154,Jacket,Clothing,5,651.51,2025-03-04 03:03:02.242113,Spain,2025-03-04,03:03:02.242113,March,3257.55
230,1230,C146,Sneakers,Clothing,1,1643.91,2025-02-04 05:00:47.945441,Italy,2025-02-04,05:00:47.945441,February,1643.91
231,1231,C090,Smartphone,Electronics,4,1315.44,2025-04-16 15:07:19.297043,Germany,2025-04-16,15:07:19.297043,April,5261.76
232,1232,C048,Laptop,Electronics,4,1237.62,2025-04-11 14:59:07.684160,France,2025-04-11,14:59:07.684160,April,4950.48
233,1233,C018,Coffee Maker,Home,1,1572.98,2025-03-16 01:14:47.305876,Netherlands,2025-03-16,01:14:47.305876,March,1572.98
234,1234,C172,Smartphone,Electronics,5,1719.7,2025-01-16 02:39:20.862179,Germany,2025-01-16,02:39:20.862179,January,8598.5
235,1235,C187,Tablet,Electronics,5,1529.61,2025-01-09 20:24:48.683437,Netherlands,2025-01-09,20:24:48.683437,January,7648.049999999999
236,1236,C137,Tablet,Electronics,2,1756.76,2025-01-08 17:15:22.362679,Germany,2025-01-08,17:15:22.362679,January,3513.52
237,1237,C055,Biography,Books,3,1801.95,2024-11-13 00:03:46.197039,Netherlands,2024-11-13,00:03:46.197039,November,5405.85
238,1238,C106,Tablet,Electronics,2,1847.15,2025-02-20 04:28:59.531067,Germany,2025-02-20,04:28:59.531067,February,3694.3
239,1239,C001,Textbook,Books,3,967.51,2024-11-22 10:38:06.471941,Italy,2024-11-22,10:38:06.471941,November,2902.5299999999997
240,1240,C063,Headphones,Electronics,2,1575.77,2024-11-03 23:32:45.765336,France,2024-11-03,23:32:45.765336,November,3151.54
241,1241,C195,Jeans,Clothing,1,1717.0,2025-04-09 16:41:41.242355,Netherlands,2025-04-09,16:41:41.242355,April,1717.0
242,1242,C133,Jeans,Clothing,3,1923.17,2024-11-10 08:56:02.530026,Spain,2024-11-10,08:56:02.530026,November,5769.51
243,1243,C075,Laptop,Electronics,1,1275.72,2024-11-14 13:17:59.846059,France,2024-11-14,13:17:59.846059,November,1275.72
244,1244,C020,Sneakers,Clothing,4,1534.51,2025-02-19 05:28:15.849534,Italy,2025-02-19,05:28:15.849534,February,6138.04
245,1245,C092,Coffee Maker,Home,4,1969.72,2025-01-13 05:25:19.024166,Italy,2025-01-13,05:25:19.024166,January,7878.88
246,1246,C081,Blender,Home,5,96.57,2025-01-30 03:25:18.641505,Germany,2025-01-30,03:25:18.641505,January,482.84999999999997
247,1247,C151,Jacket,Clothing,4,1019.3,2024-10-30 15:24:10.217798,Spain,2024-10-30,15:24:10.217798,October,4077.2
248,1248,C108,Headphones,Electronics,3,183.18,2025-03-27 00:55:50.111543,Spain,2025-03-27,00:55:50.111543,March,549.54
249,1249,C030,Smartphone,Electronics,1,740.98,2025-03-25 20:54:14.105380,Germany,2025-03-25,20:54:14.105380,March,740.98
250,1250,C150,Biography,Books,1,1171.87,2024-12-08 05:15:52.758261,Germany,2024-12-08,05:15:52.758261,December,1171.87
251,1251,C025,Jeans,Clothing,4,183.53,2024-12-03 18:33:09.048195,France,2024-12-03,18:33:09.048195,December,734.12
252,1252,C083,Comic,Books,4,1755.19,2025-01-02 03:09:40.577529,Netherlands,2025-01-02,03:09:40.577529,January,7020.76
253,1253,C112,Sneakers,Clothing,3,619.51,2025-04-06 20:51:53.278868,Spain,2025-04-06,20:51:53.278868,April,1858.53
254,1254,C079,Jeans,Clothing,2,179.36,2025-01-25 21:45:07.507250,Netherlands,2025-01-25,21:45:07.507250,January,358.72
255,1255,C136,Blender,Home,1,1593.2,2025-04-10 11:30:51.741532,Italy,2025-04-10,11:30:51.741532,April,1593.2
256,1256,C065,Textbook,Books,4,1205.87,2025-03-07 03:32:20.287752,Germany,2025-03-07,03:32:20.287752,March,4823.48
257,1257,C057,Tablet,Electronics,2,1402.13,2025-04-30 18:46:16.212208,Italy,2025-04-30,18:46:16.212208,April,2804.26
258,1258,C012,T-Shirt,Clothing,2,877.56,2025-01-12 16:42:02.919332,France,2025-01-12,16:42:02.919332,January,1755.12
259,1259,C044,Headphones,Electronics,5,402.65,2025-03-21 16:33:39.292906,Germany,2025-03-21,16:33:39.292906,March,2013.25
260,1260,C193,Vacuum Cleaner,Home,4,787.32,2024-11-03 04:17:06.289845,France,2024-11-03,04:17:06.289845,November,3149.28
261,1261,C104,Blender,Home,5,1779.58,2024-12-10 12:31:42.638869,Italy,2024-12-10,12:31:42.638869,December,8897.9
262,1262,C174,Smartphone,Electronics,5,1477.52,2025-02-09 10:15:11.099801,Netherlands,2025-02-09,10:15:11.099801,February,7387.6
263,1263,C114,T-Shirt,Clothing,5,492.22,2025-03-26 18:38:08.266756,Spain,2025-03-26,18:38:08.266756,March,2461.1000000000004
264,1264,C106,Tablet,Electronics,1,1432.59,2025-01-24 04:28:18.772987,Spain,2025-01-24,04:28:18.772987,January,1432.59
265,1265,C162,T-Shirt,Clothing,4,405.69,2024-11-21 02:03:19.758183,Italy,2024-11-21,02:03:19.758183,November,1622.76
266,1266,C177,Novel,Books,4,937.98,2025-03-27 00:24:27.470813,Italy,2025-03-27,00:24:27.470813,March,3751.92
267,1267,C113,Textbook,Books,4,315.22,2025-01-11 05:31:26.496970,Italy,2025-01-11,05:31:26.496970,January,1260.88
268,1268,C065,Vacuum Cleaner,Home,5,1736.12,2025-01-22 20:14:48.970137,France,2025-01-22,20:14:48.970137,January,8680.599999999999
269,1269,C035,Novel,Books,4,643.48,2024-12-28 21:22:36.136441,Italy,2024-12-28,21:22:36.136441,December,2573.92
270,1270,C150,Comic,Books,5,147.33,2024-11-13 05:40:00.282372,France,2024-11-13,05:40:00.282372,November,736.6500000000001
271,1271,C144,Coffee Maker,Home,4,1882.91,2025-01-10 15:54:42.427417,Italy,2025-01-10,15:54:42.427417,January,7531.64
272,1272,C190,Tablet,Electronics,2,232.29,2025-04-28 20:03:50.353917,Italy,2025-04-28,20:03:50.353917,April,464.58
273,1273,C060,Coffee Maker,Home,2,858.69,2025-02-01 14:18:42.068155,Italy,2025-02-01,14:18:42.068155,February,1717.38
274,1274,C107,Vacuum Cleaner,Home,4,702.24,2025-02-04 12:57:04.420823,Netherlands,2025-02-04,12:57:04.420823,February,2808.96
275,1275,C051,Biography,Books,2,1070.56,2025-03-16 14:53:24.586935,Spain,2025-03-16,14:53:24.586935,March,2141.12
276,1276,C013,T-Shirt,Clothing,3,144.61,2024-11-04 20:59:22.557292,Spain,2024-11-04,20:59:22.557292,November,433.83000000000004
277,1277,C012,Air Purifier,Home,5,1815.61,2025-04-21 14:42:47.947348,Germany,2025-04-21,14:42:47.947348,April,9078.05
278,1278,C046,Novel,Books,2,393.39,2025-01-27 20:05:00.432694,Spain,2025-01-27,20:05:00.432694,January,786.78
279,1279,C036,Smartphone,Electronics,4,469.75,2025-01-31 13:57:40.481755,Netherlands,2025-01-31,13:57:40.481755,January,1879.0
280,1280,C084,Jeans,Clothing,5,817.95,2025-03-22 14:31:21.126081,Spain,2025-03-22,14:31:21.126081,March,4089.75
281,1281,C061,Textbook,Books,2,1625.0,2025-02-12 08:53:34.373995,France,2025-02-12,08:53:34.373995,February,3250.0
282,1282,C199,Novel,Books,5,246.44,2025-02-02 15:10:27.999217,Italy,2025-02-02,15:10:27.999217,February,1232.2
283,1283,C132,Jeans,Clothing,4,1416.11,2025-01-24 02:26:10.107703,Netherlands,2025-01-24,02:26:10.107703,January,5664.44
284,1284,C037,Textbook,Books,3,651.71,2025-04-22 22:11:13.335187,Italy,2025-04-22,22:11:13.335187,April,1955.13
285,1285,C010,Biography,Books,2,1442.64,2025-01-02 15:46:31.753821,Germany,2025-01-02,15:46:31.753821,January,2885.28
286,1286,C002,Novel,Books,5,1790.93,2025-01-12 14:19:10.169341,Netherlands,2025-01-12,14:19:10.169341,January,8954.65
287,1287,C122,T-Shirt,Clothing,4,1373.54,2025-02-26 16:34:33.647858,Netherlands,2025-02-26,16:34:33.647858,February,5494.16
288,1288,C096,Air Purifier,Home,3,1368.65,2025-02-06 22:19:04.544286,France,2025-02-06,22:19:04.544286,February,4105.950000000001
289,1289,C134,Blender,Home,4,1616.26,2024-11-09 09:24:32.620209,Spain,2024-11-09,09:24:32.620209,November,6465.04
290,1290,C167,Coffee Maker,Home,3,1314.34,2025-04-19 10:15:52.559832,France,2025-04-19,10:15:52.559832,April,3943.0199999999995
291,1291,C195,Coffee Maker,Home,4,614.16,2025-02-05 11:24:18.069630,Italy,2025-02-05,11:24:18.069630,February,2456.64
292,1292,C133,Textbook,Books,5,348.74,2025-02-11 14:57:32.760404,Netherlands,2025-02-11,14:57:32.760404,February,1743.7
293,1293,C184,Laptop,Electronics,2,1514.6,2025-02-23 01:15:52.520902,Italy,2025-02-23,01:15:52.520902,February,3029.2
294,1294,C151,T-Shirt,Clothing,3,1459.22,2025-04-05 07:40:36.560793,Germany,2025-04-05,07:40:36.560793,April,4377.66
295,1295,C003,Textbook,Books,3,663.43,2025-01-21 04:44:18.563784,Netherlands,2025-01-21,04:44:18.563784,January,1990.29
296,1296,C084,Laptop,Electronics,2,120.92,2025-01-24 06:44:24.669985,Netherlands,2025-01-24,06:44:24.669985,January,241.84
297,1297,C044,Vacuum Cleaner,Home,4,586.15,2025-04-11 16:11:37.473948,Italy,2025-04-11,16:11:37.473948,April,2344.6
298,1298,C185,Air Purifier,Home,4,1680.3,2025-04-15 08:40:40.649918,Spain,2025-04-15,08:40:40.649918,April,6721.2
299,1299,C035,Jeans,Clothing,5,1082.71,2025-02-04 15:47:28.492328,Italy,2025-02-04,15:47:28.492328,February,5413.55
300,1300,C122,Textbook,Books,5,1080.92,2025-01-13 11:56:22.549492,Netherlands,2025-01-13,11:56:22.549492,January,5404.6
301,1301,C173,Coffee Maker,Home,4,781.14,2025-01-12 19:47:23.613604,France,2025-01-12,19:47:23.613604,January,3124.56
302,1302,C123,Comic,Books,3,704.39,2025-04-18 23:35:14.248449,Spain,2025-04-18,23:35:14.248449,April,2113.17
303,1303,C132,Smartphone,Electronics,3,1414.47,2024-11-01 03:14:04.413383,France,2024-11-01,03:14:04.413383,November,4243.41
304,1304,C074,Novel,Books,4,851.53,2025-04-07 13:31:36.920254,Germany,2025-04-07,13:31:36.920254,April,3406.12
305,1305,C059,T-Shirt,Clothing,2,760.51,2025-04-27 10:53:51.972386,France,2025-04-27,10:53:51.972386,April,1521.02
306,1306,C102,Novel,Books,3,218.14,2025-03-13 22:11:58.526054,Germany,2025-03-13,22:11:58.526054,March,654.42
307,1307,C065,Blender,Home,1,145.01,2025-03-17 04:45:33.643768,Netherlands,2025-03-17,04:45:33.643768,March,145.01
308,1308,C135,Textbook,Books,3,1737.16,2025-04-25 16:55:36.862906,Italy,2025-04-25,16:55:36.862906,April,5211.4800000000005
309,1309,C082,Coffee Maker,Home,4,72.09,2024-12-13 08:04:46.029232,Netherlands,2024-12-13,08:04:46.029232,December,288.36
310,1310,C088,Comic,Books,3,1405.79,2025-02-05 12:03:37.296571,Spain,2025-02-05,12:03:37.296571,February,4217.37
311,1311,C011,Jacket,Clothing,2,1570.19,2024-12-28 18:22:50.447232,France,2024-12-28,18:22:50.447232,December,3140.38
312,1312,C040,Comic,Books,3,1439.84,2025-01-13 22:21:25.424838,Germany,2025-01-13,22:21:25.424838,January,4319.5199999999995
313,1313,C099,Novel,Books,5,1096.37,2025-03-23 00:57:13.671023,France,2025-03-23,00:57:13.671023,March,5481.849999999999
314,1314,C030,Coffee Maker,Home,1,159.13,2025-03-18 12:34:54.235982,Germany,2025-03-18,12:34:54.235982,March,159.13
315,1315,C161,Smartphone,Electronics,4,1665.6,2025-03-18 16:28:11.426095,France,2025-03-18,16:28:11.426095,March,6662.4
316,1316,C193,Comic,Books,3,998.04,2025-03-25 01:28:04.651752,Spain,2025-03-25,01:28:04.651752,March,2994.12
317,1317,C067,Smartphone,Electronics,1,35.16,2025-03-01 15:33:09.936051,Germany,2025-03-01,15:33:09.936051,March,35.16
318,1318,C175,Smartphone,Electronics,2,131.54,2024-12-07 02:50:48.938996,Spain,2024-12-07,02:50:48.938996,December,263.08
319,1319,C169,Novel,Books,2,935.88,2025-01-03 16:36:51.936575,Spain,2025-01-03,16:36:51.936575,January,1871.76
320,1320,C086,Novel,Books,1,1380.91,2025-01-31 02:39:06.417938,Italy,2025-01-31,02:39:06.417938,January,1380.91
321,1321,C098,T-Shirt,Clothing,2,540.49,2024-12-22 01:12:56.283498,Germany,2024-12-22,01:12:56.283498,December,1080.98
322,1322,C086,Air Purifier,Home,5,1020.73,2024-12-06 20:57:05.919787,Germany,2024-12-06,20:57:05.919787,December,5103.65
323,1323,C125,Biography,Books,5,1651.45,2025-02-27 09:58:37.423566,Netherlands,2025-02-27,09:58:37.423566,February,8257.25
324,1324,C110,Biography,Books,1,1361.38,2025-03-22 10:40:11.219068,Netherlands,2025-03-22,10:40:11.219068,March,1361.38
325,1325,C095,Vacuum Cleaner,Home,4,847.31,2025-01-04 16:35:56.444387,Spain,2025-01-04,16:35:56.444387,January,3389.24
326,1326,C148,Jacket,Clothing,2,1581.53,2024-11-09 11:41:18.791631,France,2024-11-09,11:41:18.791631,November,3163.06
327,1327,C152,Blender,Home,4,547.55,2024-12-02 17:24:27.248108,Germany,2024-12-02,17:24:27.248108,December,2190.2
328,1328,C188,Tablet,Electronics,5,1368.65,2024-11-21 02:09:29.405936,Italy,2024-11-21,02:09:29.405936,November,6843.25
329,1329,C072,Air Purifier,Home,4,570.85,2024-11-30 17:30:51.681010,Germany,2024-11-30,17:30:51.681010,November,2283.4
330,1330,C063,Tablet,Electronics,5,59.91,2025-04-25 19:58:58.627298,Spain,2025-04-25,19:58:58.627298,April,299.54999999999995
331,1331,C062,Smartphone,Electronics,1,1039.45,2024-12-18 12:09:46.031238,France,2024-12-18,12:09:46.031238,December,1039.45
332,1332,C130,Textbook,Books,5,357.74,2024-12-09 20:22:05.379588,Italy,2024-12-09,20:22:05.379588,December,1788.7
333,1333,C010,Sneakers,Clothing,3,1185.83,2024-11-05 00:22:40.605970,Germany,2024-11-05,00:22:40.605970,November,3557.49
334,1334,C039,Textbook,Books,5,241.66,2025-01-02 13:53:33.713342,Netherlands,2025-01-02,13:53:33.713342,January,1208.3
335,1335,C058,Coffee Maker,Home,3,1580.0,2025-04-02 17:56:42.323926,Netherlands,2025-04-02,17:56:42.323926,April,4740.0
336,1336,C131,Laptop,Electronics,1,1227.36,2024-12-25 23:07:02.431912,Germany,2024-12-25,23:07:02.431912,December,1227.36
337,1337,C086,Textbook,Books,1,341.95,2024-12-12 14:12:34.229258,Italy,2024-12-12,14:12:34.229258,December,341.95
338,1338,C098,Coffee Maker,Home,4,342.49,2024-12-29 01:29:25.701859,Spain,2024-12-29,01:29:25.701859,December,1369.96
339,1339,C149,Textbook,Books,4,1024.1,2024-11-02 16:36:56.475029,Italy,2024-11-02,16:36:56.475029,November,4096.4
340,1340,C107,Vacuum Cleaner,Home,1,854.62,2025-04-01 13:12:12.640327,Italy,2025-04-01,13:12:12.640327,April,854.62
341,1341,C161,Coffee Maker,Home,5,1643.12,2024-11-15 11:02:19.939201,Germany,2024-11-15,11:02:19.939201,November,8215.599999999999
342,1342,C010,T-Shirt,Clothing,2,555.12,2025-01-24 01:20:06.795388,Italy,2025-01-24,01:20:06.795388,January,1110.24
343,1343,C008,Laptop,Electronics,2,1634.29,2025-01-17 02:44:10.937443,France,2025-01-17,02:44:10.937443,January,3268.58
344,1344,C131,Textbook,Books,3,436.88,2024-11-19 12:35:03.613327,France,2024-11-19,12:35:03.613327,November,1310.6399999999999
345,1345,C047,Jeans,Clothing,3,621.99,2024-12-03 09:54:22.012044,Netherlands,2024-12-03,09:54:22.012044,December,1865.97
346,1346,C088,Vacuum Cleaner,Home,3,302.62,2025-02-14 08:51:37.531851,Germany,2025-02-14,08:51:37.531851,February,907.86
347,1347,C007,Smartphone,Electronics,3,1245.24,2024-10-30 11:42:35.255535,Germany,2024-10-30,11:42:35.255535,October,3735.7200000000003
348,1348,C149,Laptop,Electronics,4,690.96,2024-11-05 22:26:25.628795,Italy,2024-11-05,22:26:25.628795,November,2763.84
349,1349,C127,Jeans,Clothing,4,1726.92,2024-11-22 00:07:36.110624,France,2024-11-22,00:07:36.110624,November,6907.68
350,1350,C123,Headphones,Electronics,3,323.64,2025-01-03 21:44:38.867237,Spain,2025-01-03,21:44:38.867237,January,970.92
351,1351,C034,Comic,Books,5,1239.2,2024-11-13 18:23:41.824020,Spain,2024-11-13,18:23:41.824020,November,6196.0
352,1352,C165,T-Shirt,Clothing,5,1476.26,2025-03-14 09:35:22.992804,Netherlands,2025-03-14,09:35:22.992804,March,7381.3
353,1353,C166,Vacuum Cleaner,Home,4,1794.51,2024-11-17 20:29:59.816313,France,2024-11-17,20:29:59.816313,November,7178.04
354,1354,C152,Textbook,Books,5,960.89,2024-12-27 11:21:59.506673,Netherlands,2024-12-27,11:21:59.506673,December,4804.45
355,1355,C046,Laptop,Electronics,3,1287.44,2024-11-30 06:36:30.542080,Spain,2024-11-30,06:36:30.542080,November,3862.32
356,1356,C033,Vacuum Cleaner,Home,5,1697.73,2025-02-22 13:04:03.041895,Germany,2025-02-22,13:04:03.041895,February,8488.65
357,1357,C126,Coffee Maker,Home,1,590.05,2025-04-14 14:43:36.864076,Italy,2025-04-14,14:43:36.864076,April,590.05
358,1358,C017,Blender,Home,3,1851.81,2024-12-30 14:15:19.756152,France,2024-12-30,14:15:19.756152,December,5555.43
359,1359,C069,Comic,Books,3,1580.88,2025-04-03 12:37:04.741932,Netherlands,2025-04-03,12:37:04.741932,April,4742.64
360,1360,C066,Air Purifier,Home,4,264.81,2025-03-27 08:30:44.871415,Netherlands,2025-03-27,08:30:44.871415,March,1059.24
361,1361,C033,Tablet,Electronics,1,763.36,2025-03-19 06:34:19.291623,Netherlands,2025-03-19,06:34:19.291623,March,763.36
362,1362,C153,Jacket,Clothing,4,885.69,2024-11-08 11:39:27.301047,Italy,2024-11-08,11:39:27.301047,November,3542.76
363,1363,C078,T-Shirt,Clothing,1,239.54,2024-12-17 18:19:49.414494,Italy,2024-12-17,18:19:49.414494,December,239.54
364,1364,C087,Tablet,Electronics,4,1354.35,2024-12-03 06:19:58.900399,Germany,2024-12-03,06:19:58.900399,December,5417.4
365,1365,C103,Blender,Home,4,1999.33,2025-02-08 18:19:59.362569,Netherlands,2025-02-08,18:19:59.362569,February,7997.32
366,1366,C099,Coffee Maker,Home,5,660.46,2024-11-17 18:20:28.016342,Netherlands,2024-11-17,18:20:28.016342,November,3302.3
367,1367,C109,Vacuum Cleaner,Home,5,1058.12,2024-11-02 22:49:03.968364,Netherlands,2024-11-02,22:49:03.968364,November,5290.599999999999
368,1368,C062,Blender,Home,5,1666.56,2025-03-18 16:23:44.253890,France,2025-03-18,16:23:44.253890,March,8332.8
369,1369,C092,Smartphone,Electronics,5,979.8,2025-03-13 19:11:15.229665,Netherlands,2025-03-13,19:11:15.229665,March,4899.0
370,1370,C131,Tablet,Electronics,5,1017.33,2025-01-03 21:06:59.544280,Netherlands,2025-01-03,21:06:59.544280,January,5086.650000000001
371,1371,C044,Sneakers,Clothing,2,120.18,2025-04-21 23:39:07.801016,Italy,2025-04-21,23:39:07.801016,April,240.36
372,1372,C165,Textbook,Books,1,1513.19,2025-04-10 22:08:38.202013,Netherlands,2025-04-10,22:08:38.202013,April,1513.19
373,1373,C109,Air Purifier,Home,3,1388.93,2025-01-29 07:03:23.845815,France,2025-01-29,07:03:23.845815,January,4166.79
374,1374,C117,Comic,Books,5,915.97,2024-11-07 03:11:59.048116,Italy,2024-11-07,03:11:59.048116,November,4579.85
375,1375,C001,Comic,Books,3,1069.06,2025-03-05 15:23:16.416643,Italy,2025-03-05,15:23:16.416643,March,3207.18
376,1376,C154,Textbook,Books,1,1933.02,2025-04-17 17:20:51.893764,France,2025-04-17,17:20:51.893764,April,1933.02
377,1377,C131,Textbook,Books,1,624.62,2025-03-27 11:27:21.381418,France,2025-03-27,11:27:21.381418,March,624.62
378,1378,C027,T-Shirt,Clothing,5,874.63,2025-04-21 06:11:33.293901,France,2025-04-21,06:11:33.293901,April,4373.15
379,1379,C070,Textbook,Books,4,122.79,2025-03-06 02:32:03.259240,Netherlands,2025-03-06,02:32:03.259240,March,491.16
380,1380,C156,Novel,Books,2,1808.1,2024-12-04 18:38:48.939115,Germany,2024-12-04,18:38:48.939115,December,3616.2
381,1381,C153,T-Shirt,Clothing,3,1856.8,2025-04-09 05:32:48.163672,Netherlands,2025-04-09,05:32:48.163672,April,5570.4
382,1382,C017,Novel,Books,5,1801.64,2025-03-09 22:37:49.093343,France,2025-03-09,22:37:49.093343,March,9008.2
383,1383,C158,T-Shirt,Clothing,3,1242.11,2025-04-01 08:53:06.400226,France,2025-04-01,08:53:06.400226,April,3726.33
384,1384,C007,Comic,Books,5,291.17,2024-12-18 17:15:21.452000,Netherlands,2024-12-18,17:15:21.452000,December,1455.8500000000001
385,1385,C123,Laptop,Electronics,1,563.49,2025-04-29 22:27:13.273005,Italy,2025-04-29,22:27:13.273005,April,563.49
386,1386,C097,Tablet,Electronics,4,1636.94,2024-12-08 04:50:20.470237,France,2024-12-08,04:50:20.470237,December,6547.76
387,1387,C179,Jeans,Clothing,2,1806.16,2025-01-27 16:34:01.956995,Spain,2025-01-27,16:34:01.956995,January,3612.32
388,1388,C013,Blender,Home,5,1352.52,2024-11-18 05:03:15.716407,Italy,2024-11-18,05:03:15.716407,November,6762.6
389,1389,C082,Biography,Books,1,1108.65,2024-11-30 12:03:44.524875,Germany,2024-11-30,12:03:44.524875,November,1108.65
390,1390,C198,T-Shirt,Clothing,5,289.81,2025-01-09 12:34:31.906541,Germany,2025-01-09,12:34:31.906541,January,1449.05
391,1391,C161,Headphones,Electronics,3,1817.91,2024-12-08 14:48:49.850606,Italy,2024-12-08,14:48:49.850606,December,5453.7300000000005
392,1392,C154,Biography,Books,4,1609.94,2025-01-23 23:59:06.191009,Germany,2025-01-23,23:59:06.191009,January,6439.76
393,1393,C065,T-Shirt,Clothing,2,1978.77,2024-11-23 13:31:36.904445,France,2024-11-23,13:31:36.904445,November,3957.54
394,1394,C148,Sneakers,Clothing,4,629.36,2024-12-20 11:09:13.648721,Spain,2024-12-20,11:09:13.648721,December,2517.44
395,1395,C052,Sneakers,Clothing,4,1618.97,2025-02-05 13:40:14.840924,Netherlands,2025-02-05,13:40:14.840924,February,6475.88
396,1396,C143,Air Purifier,Home,1,460.44,2025-01-06 19:47:37.743167,Italy,2025-01-06,19:47:37.743167,January,460.44
397,1397,C172,Jeans,Clothing,2,610.34,2025-03-30 15:18:02.026020,Germany,2025-03-30,15:18:02.026020,March,1220.68
398,1398,C021,Air Purifier,Home,5,925.25,2024-11-13 21:38:42.752598,Germany,2024-11-13,21:38:42.752598,November,4626.25
399,1399,C120,Coffee Maker,Home,5,270.37,2025-02-12 13:06:59.535284,Italy,2025-02-12,13:06:59.535284,February,1351.85
400,1400,C047,Vacuum Cleaner,Home,2,172.69,2025-01-16 16:19:33.886910,Germany,2025-01-16,16:19:33.886910,January,345.38
401,1401,C110,Headphones,Electronics,1,686.59,2025-01-02 15:40:53.062734,Italy,2025-01-02,15:40:53.062734,January,686.59
402,1402,C072,Jacket,Clothing,3,1613.85,2025-02-13 05:22:44.291070,Germany,2025-02-13,05:22:44.291070,February,4841.549999999999
403,1403,C048,Smartphone,Electronics,5,637.81,2025-01-31 02:06:44.258527,Germany,2025-01-31,02:06:44.258527,January,3189.0499999999997
404,1404,C183,T-Shirt,Clothing,5,1734.63,2025-03-08 02:42:35.925730,Italy,2025-03-08,02:42:35.925730,March,8673.150000000001
405,1405,C004,Laptop,Electronics,3,265.84,2025-01-17 20:02:58.109912,Italy,2025-01-17,20:02:58.109912,January,797.52
406,1406,C010,Sneakers,Clothing,5,1593.48,2025-04-01 20:31:07.046163,France,2025-04-01,20:31:07.046163,April,7967.4
407,1407,C015,Laptop,Electronics,2,975.78,2025-04-20 10:12:23.723930,Italy,2025-04-20,10:12:23.723930,April,1951.56
408,1408,C083,Sneakers,Clothing,3,1708.69,2024-12-26 21:42:18.651347,Italy,2024-12-26,21:42:18.651347,December,5126.07
409,1409,C090,Headphones,Electronics,3,1679.78,2025-01-18 01:04:02.472234,Spain,2025-01-18,01:04:02.472234,January,5039.34
410,1410,C055,Biography,Books,2,1941.33,2024-11-24 14:43:52.187556,France,2024-11-24,14:43:52.187556,November,3882.66
